Empty_Lines,Lines_Of_Comments,Lines_Of_Program,Physic_Lines,n1_Number_Of_Distinct_Operators,n2_Number_Of_Distinct_Operands,n_Program_Vocabulary,N1_Total_Number_Of_Operators,N2_Total_Number_Of_Operands,N_Program_Length,B_Number_of_Delivered_Bugs_1,B_Number_of_Delivered_Bugs_2,D_Difficulty,E_Effort,T_Time_Required_To_Program,V_Volume,_N_Calculated_Program_Length,McCab_Number,IsVulnerable
0,0,22,22,18,49,67,114,84,198,0.000333,0.400362,9,10809.77094,600.54283,1201.08566,350.179432,9,0
0,0,23,23,19,50,69,117,85,202,0.000333,0.411307,9,11105.29746,616.96097,1233.92194,362.903432,10,0
0,0,24,24,21,50,71,123,91,214,0.000333,0.438682,10,13160.45884,731.136602,1316.045884,374.431475,10,0
0,0,23,23,18,49,67,117,85,202,0.000333,0.40845,9,11028.15015,612.675008,1225.350016,350.179432,10,0
0,0,17,17,15,25,40,79,51,130,0.000333,0.230617,14,9685.909133,538.106063,691.850652,174.699764,10,0
0,0,10,10,10,16,26,71,41,112,0.000333,0.175483,10,5264.492484,292.471805,526.449248,97.219281,3,0
0,0,10,10,10,16,26,67,41,108,0.000333,0.169216,10,5076.474896,282.026383,507.64749,97.219281,3,0
0,0,10,10,10,16,26,71,41,112,0.000333,0.175483,10,5264.492484,292.471805,526.449248,97.219281,3,0
0,0,10,10,10,16,26,67,41,108,0.000333,0.169216,10,5076.474896,282.026383,507.64749,97.219281,3,0
0,0,10,10,10,16,26,67,41,108,0.000333,0.169216,10,5076.474896,282.026383,507.64749,97.219281,3,0
0,0,10,10,10,16,26,67,41,108,0.000333,0.169216,10,5076.474896,282.026383,507.64749,97.219281,3,0
0,0,12,12,14,20,34,63,39,102,0.000333,0.172974,7,3632.448469,201.802693,518.92121,139.741531,9,0
0,0,27,27,18,33,51,140,86,226,0.000333,0.427323,18,23075.42629,1281.968127,1281.968127,241.523656,18,0
0,0,40,40,25,25,50,203,105,308,0.000333,0.579436,48,83438.76991,4635.487217,1738.307706,232.192809,28,0
0,0,12,12,14,20,34,63,39,102,0.000333,0.172974,7,3632.448469,201.802693,518.92121,139.741531,9,0
0,0,18,18,16,26,42,82,53,135,0.000333,0.242654,16,11647.40563,647.078091,727.962852,186.211433,16,0
0,0,50,50,34,50,84,401,338,739,0.000333,1.574641,102,481840.1027,26768.89459,4723.922575,455.166546,42,0
0,0,48,48,34,48,82,378,322,700,0.000333,1.483429,102,453929.2131,25218.28962,4450.286403,441.051937,37,0
0,0,47,47,33,48,81,377,318,695,0.000333,1.468732,96,422994.7922,23499.71068,4406.195752,434.543206,38,0
0,0,45,45,33,45,78,354,302,656,0.000333,1.374408,96,395829.4901,21990.52723,4123.223856,413.598395,33,0
0,0,53,53,36,77,113,475,339,814,0.000333,1.850542,72,399717.0486,22206.5027,5551.625675,668.659864,53,0
0,0,37,37,30,62,92,459,359,818,0.000333,1.778758,75,400220.526,22234.47367,5336.27368,516.366889,33,0
0,0,11,11,18,30,48,168,116,284,0.000333,0.52871,27,42825.49246,2379.194025,1586.12935,222.265368,5,0
0,0,12,12,16,24,40,62,40,102,0.000333,0.180946,8,4342.693325,241.26074,542.836666,174.0391,10,0
0,0,77,77,37,106,143,544,420,964,0.000333,2.300705,54,372714.2623,20706.34791,6902.115969,905.909343,28,0
0,0,21,21,20,25,45,100,81,181,0.000333,0.331342,30,29820.76231,1656.709017,994.02541,202.534967,13,0
0,0,18,18,15,25,40,103,57,160,0.000333,0.283836,14,11921.11893,662.284385,851.508495,174.699764,7,0
0,0,18,18,15,25,40,104,57,161,0.000333,0.28561,14,11995.62593,666.423663,856.830423,174.699764,7,0
0,0,23,23,18,48,66,118,84,202,0.000333,0.406989,9,10988.70851,610.483806,1220.967612,343.13685,10,0
0,0,20,20,17,46,63,113,81,194,0.000333,0.386531,8,9276.738441,515.374358,1159.592305,323.570718,9,0
0,0,22,22,18,48,66,115,83,198,0.000333,0.39893,9,10771.11032,598.395018,1196.790036,343.13685,9,0
0,0,25,25,20,51,71,127,99,226,0.000333,0.463281,10,13898.42849,772.134916,1389.842849,375.732254,9,0
0,0,13,13,17,17,34,82,47,129,0.000333,0.218761,16,10500.5233,583.362406,656.282707,138.973737,2,0
0,0,41,41,30,58,88,291,187,478,0.000333,1.029203,45,138942.3741,7719.020784,3087.608314,486.969616,21,0
0,0,83,83,25,84,109,499,324,823,0.000333,1.856739,36,200527.7652,11140.4314,5570.215699,653.051068,28,0
0,0,57,57,25,63,88,362,228,590,0.000333,1.270355,36,137198.3276,7622.12931,3811.064655,492.66504,14,0
0,0,22,22,23,20,43,109,76,185,0.000333,0.33462,33,33127.34633,1840.408129,1003.85898,190.480487,7,0
0,0,22,22,30,20,50,167,100,267,0.000333,0.502303,75,113018.2202,6278.790011,1506.909603,233.64528,15,0
0,0,10,10,16,14,30,47,33,80,0.000333,0.13085,16,6280.819962,348.934442,392.551248,117.302969,3,0
0,0,29,29,22,47,69,314,169,483,0.000333,0.983472,33,97363.77132,5409.098406,2950.417313,359.173172,6,0
0,0,29,29,22,47,69,314,169,483,0.000333,0.983472,33,97363.77132,5409.098406,2950.417313,359.173172,6,0
0,0,28,28,22,48,70,308,167,475,0.000333,0.97047,33,96076.51129,5337.583961,2911.409433,366.185696,6,0
0,0,28,28,22,48,70,308,167,475,0.000333,0.97047,33,96076.51129,5337.583961,2911.409433,366.185696,6,0
0,0,27,27,20,33,53,150,99,249,0.000333,0.475417,30,42787.5658,2377.086989,1426.252193,252.903568,9,0
0,0,9,9,16,14,30,49,35,84,0.000333,0.137393,16,6594.86096,366.381164,412.17881,117.302969,3,0
0,0,13,13,19,15,34,77,46,123,0.000333,0.208586,27,16895.4641,938.636894,625.757929,139.313982,5,0
0,0,27,27,20,46,66,242,139,381,0.000333,0.767638,30,69087.42478,3838.190266,2302.914159,340.522412,20,0
0,0,18,18,15,25,40,103,57,160,0.000333,0.283836,14,11921.11893,662.284385,851.508495,174.699764,7,0
0,0,18,18,15,25,40,104,57,161,0.000333,0.28561,14,11995.62593,666.423663,856.830423,174.699764,7,0
0,0,9,9,16,14,30,49,35,84,0.000333,0.137393,16,6594.86096,366.381164,412.17881,117.302969,3,0
0,0,29,29,25,35,60,145,116,261,0.000333,0.513899,36,55501.14404,3083.396891,1541.698445,295.62131,14,0
0,0,52,52,24,51,75,258,205,463,0.000333,0.961314,48,138429.2666,7690.51481,2883.943054,399.332792,31,0
0,0,51,51,22,51,73,246,201,447,0.000333,0.922284,33,91306.10207,5072.561226,2766.851578,387.401188,29,0
0,0,59,59,27,51,78,267,217,484,0.000333,1.014045,52,158191.003,8788.389058,3042.134674,417.675655,31,0
0,0,67,67,26,60,86,365,283,648,0.000333,1.388073,52,216539.4172,12029.96762,4164.219561,476.624868,39,0
0,0,66,66,25,60,85,353,279,632,0.000333,1.350245,48,194435.2834,10801.96019,4050.735072,470.50984,37,0
0,0,74,74,30,60,90,374,295,669,0.000333,1.447683,60,260582.9833,14476.83241,4343.049721,501.620154,39,0
0,0,71,71,25,65,90,394,304,698,0.000333,1.510438,48,217503.0461,12083.50256,4531.313461,507.550313,44,0
0,0,70,70,24,65,89,382,300,682,0.000333,1.47215,48,211989.6096,11777.20053,4416.4502,501.493008,42,0
0,0,78,78,29,65,94,403,316,719,0.000333,1.570916,56,263913.9655,14661.88697,4712.749384,532.335357,44,0
0,0,80,80,32,60,92,409,303,712,0.000333,1.548259,80,371582.089,20643.44939,4644.776113,514.413436,29,0
0,0,78,78,33,71,104,433,322,755,0.000333,1.686277,64,323765.2472,17986.95818,5058.831987,603.097051,29,0
0,0,79,79,33,71,104,438,326,764,0.000333,1.706379,64,327624.7005,18201.37225,5119.135945,603.097051,29,0
0,0,58,58,22,45,67,345,242,587,0.000333,1.186931,55,195843.6895,10880.20497,3560.794355,345.240885,26,0
0,0,32,32,19,31,50,155,125,280,0.000333,0.52676,36,56890.07039,3160.559466,1580.279733,234.290708,21,0
0,0,25,25,16,25,41,116,96,212,0.000333,0.3786,24,27259.2246,1514.401367,1135.801025,180.096405,15,0
0,0,25,25,16,26,42,115,93,208,0.000333,0.373867,24,26918.44858,1495.469365,1121.602024,186.211433,14,0
0,0,42,42,21,36,57,195,156,351,0.000333,0.682448,40,81893.7758,4549.654211,2047.344395,278.355966,23,0
0,0,79,79,24,55,79,455,318,773,0.000333,1.624274,60,292369.3511,16242.74173,4872.822518,428.013884,31,0
0,0,12,12,14,20,34,63,39,102,0.000333,0.172974,7,3632.448469,201.802693,518.92121,139.741531,9,0
0,0,9,9,16,14,30,49,35,84,0.000333,0.137393,16,6594.86096,366.381164,412.17881,117.302969,3,0
0,0,77,77,29,53,82,503,314,817,0.000333,1.731373,70,363588.3991,20199.35551,5194.119988,444.461233,30,0
0,0,55,55,28,49,77,354,228,582,0.000333,1.215757,56,204247.1069,11347.0615,3647.269767,409.72672,20,0
0,0,41,41,22,40,62,274,172,446,0.000333,0.885191,44,116845.1484,6491.397133,2655.571554,310.984619,16,0
0,0,9,9,16,14,30,49,35,84,0.000333,0.137393,16,6594.86096,366.381164,412.17881,117.302969,3,0
0,0,8,8,16,14,30,51,34,85,0.000333,0.139029,16,6673.37121,370.742845,417.085701,117.302969,2,0
0,0,18,18,15,25,40,103,57,160,0.000333,0.283836,14,11921.11893,662.284385,851.508495,174.699764,7,0
0,0,18,18,15,25,40,104,57,161,0.000333,0.28561,14,11995.62593,666.423663,856.830423,174.699764,7,0
0,0,8,8,16,14,30,52,34,86,0.000333,0.140664,16,6751.88146,375.104526,421.992591,117.302969,2,0
0,0,34,34,27,48,75,203,130,333,0.000333,0.691399,26,53929.11222,2996.06179,2074.196624,396.460163,33,0
0,0,60,60,30,44,74,357,208,565,0.000333,1.169447,60,210500.4691,11694.47051,3508.341152,387.421709,42,0
0,0,18,18,20,26,46,113,92,205,0.000333,0.377443,30,33969.90603,1887.217002,1132.330201,208.649995,8,0
0,0,10,10,15,14,29,47,38,85,0.000333,0.137643,14,5780.997384,321.166521,412.928385,111.906328,3,0
0,0,79,79,27,80,107,500,408,908,0.000333,2.040417,65,397881.3815,22104.5212,6121.252024,634.13621,59,0
0,0,79,79,28,83,111,507,409,916,0.000333,2.074562,56,348526.3563,19362.57535,6223.684934,663.734211,57,0
0,0,58,58,31,50,81,285,233,518,0.000333,1.094681,60,197042.5381,10946.80767,3284.042301,435.772895,33,0
0,0,53,53,29,46,75,290,236,526,0.000333,1.09212,70,229345.1042,12741.39468,3276.358631,394.965299,36,0
0,0,44,44,28,41,69,224,187,411,0.000333,0.836868,56,140593.7989,7810.766605,2510.603552,354.26557,28,0
0,0,45,45,29,41,70,224,187,411,0.000333,0.839712,56,141071.5779,7837.309884,2519.13532,360.541081,27,0
0,0,54,54,28,54,82,328,269,597,0.000333,1.265153,56,212545.6786,11808.09326,3795.458547,445.369863,37,0
0,0,74,74,29,63,92,467,368,835,0.000333,1.815725,70,381302.1963,21183.45535,5447.174233,517.450084,49,0
0,0,26,26,21,18,39,150,64,214,0.000333,0.377025,30,33932.28225,1885.126791,1131.076075,167.297316,21,0
0,0,22,22,20,17,37,134,53,187,0.000333,0.324723,30,29225.03338,1623.612966,974.167779,155.92543,15,0
0,0,30,30,20,21,41,143,75,218,0.000333,0.389315,30,35038.39011,1946.577228,1167.946337,178.677228,14,0
0,0,29,29,21,48,69,145,106,251,0.000333,0.51108,20,30664.79277,1703.599599,1533.239639,360.316866,9,0
0,0,27,27,20,44,64,137,87,224,0.000333,0.448,10,13440,746.666667,1344,326.653553,9,0
0,0,24,24,20,44,64,131,87,218,0.000333,0.436,10,13080,726.666667,1308,326.653553,9,0
0,0,51,51,26,53,79,318,177,495,0.000333,1.040124,39,121694.4873,6760.804852,3120.37147,425.791217,19,0
0,0,24,24,21,21,42,164,87,251,0.000333,0.451157,40,54138.86693,3007.714829,1353.471673,184.477332,12,0
0,0,18,18,15,25,40,103,57,160,0.000333,0.283836,14,11921.11893,662.284385,851.508495,174.699764,7,0
0,0,18,18,15,25,40,104,57,161,0.000333,0.28561,14,11995.62593,666.423663,856.830423,174.699764,7,0
0,0,22,22,14,20,34,97,67,164,0.000333,0.278115,21,17521.22203,973.401224,834.343906,139.741531,7,0
0,0,60,60,27,48,75,342,240,582,0.000333,1.208391,65,235636.2111,13090.90062,3625.172478,396.460163,38,0
0,0,42,42,16,51,67,269,209,478,0.000333,0.96653,32,92786.90026,5154.827792,2899.590633,353.293692,9,0
0,0,36,36,19,44,63,261,194,455,0.000333,0.906554,36,97907.84515,5439.32473,2719.662365,320.925614,7,0
0,0,35,35,18,44,62,256,190,446,0.000333,0.885191,36,95600.57596,5311.143109,2655.571554,315.273641,6,0
0,0,14,14,17,17,34,87,68,155,0.000333,0.262852,32,25233.81569,1401.87865,788.55674,138.973737,5,0
0,0,21,21,20,24,44,124,94,218,0.000333,0.396719,30,35704.68279,1983.593488,1190.156093,196.477662,8,0
0,0,20,20,26,27,53,128,92,220,0.000333,0.420048,39,49145.5575,2730.30875,1260.1425,250.593395,8,0
0,0,19,19,23,24,47,118,89,207,0.000333,0.383267,33,37943.39645,2107.966469,1149.799892,214.081025,7,0
0,0,10,10,12,15,27,57,45,102,0.000333,0.161666,18,8729.973454,484.998525,484.998525,101.622909,3,0
0,0,25,25,25,30,55,167,132,299,0.000333,0.576209,48,82974.07461,4609.670812,1728.626554,263.303123,24,0
0,0,13,13,14,17,31,76,55,131,0.000333,0.216333,21,13628.99405,757.166336,648.999717,122.789837,5,0
0,0,12,12,14,17,31,76,57,133,0.000333,0.219636,21,13837.0703,768.726127,658.908109,122.789837,4,0
0,0,12,12,13,18,31,75,57,132,0.000333,0.217985,18,11771.17043,653.953913,653.953913,123.164366,4,0
0,0,19,19,19,25,44,101,78,179,0.000333,0.325746,27,26385.43301,1465.85739,977.23826,196.807027,6,0
0,0,12,12,14,19,33,74,56,130,0.000333,0.21859,14,9180.797297,510.044294,655.771236,134.013592,4,0
0,0,13,13,13,14,27,67,51,118,0.000333,0.187026,18,10099.38106,561.076725,561.076725,101.408685,4,0
0,0,16,16,15,22,37,92,70,162,0.000333,0.28131,21,17722.56035,984.586686,843.931445,156.710855,6,0
0,0,15,15,20,25,45,96,68,164,0.000333,0.300221,20,18013.27816,1000.737675,900.663908,202.534967,6,0
0,0,14,14,17,21,38,86,65,151,0.000333,0.264146,24,19018.48931,1056.582739,792.437055,161.725534,5,0
0,0,14,14,15,23,38,89,70,159,0.000333,0.27814,21,17522.82997,973.490554,834.420475,162.645284,4,0
0,0,14,14,14,22,36,89,69,158,0.000333,0.272283,21,17153.81116,952.989509,816.84815,151.410465,4,0
0,0,30,30,22,37,59,154,118,272,0.000333,0.53336,33,52802.60401,2933.478001,1600.078909,290.85727,9,0
0,0,30,30,23,39,62,159,123,282,0.000333,0.559694,33,55409.75086,3078.319492,1679.08336,310.172612,9,0
0,0,14,14,14,23,37,85,67,152,0.000333,0.263946,14,11085.71676,615.873153,791.836912,157.344894,4,0
0,0,31,31,23,42,65,166,132,298,0.000333,0.598222,33,59223.96507,3290.220282,1794.665608,330.519257,9,0
0,0,14,14,14,21,35,84,69,153,0.000333,0.261593,21,16480.38633,915.577019,784.780302,145.541635,4,0
0,0,14,14,15,24,39,93,72,165,0.000333,0.290697,21,18313.91869,1017.439927,872.091366,168.642459,4,0
0,0,14,14,14,23,37,93,71,164,0.000333,0.284783,21,17941.35739,996.742077,854.350352,157.344894,4,0
0,0,30,30,22,38,60,155,118,273,0.000333,0.537527,33,53215.17738,2956.398743,1612.581133,297.528741,9,0
0,0,30,30,23,40,63,160,123,283,0.000333,0.563857,33,55821.81721,3101.212067,1691.570218,316.919049,9,0
0,0,14,14,15,22,37,86,67,153,0.000333,0.265682,21,16737.97366,929.887426,797.046365,156.710855,4,0
0,0,31,31,23,43,66,167,132,299,0.000333,0.602425,33,59640.03678,3313.335376,1807.273842,337.371309,9,0
0,0,14,14,15,20,35,85,69,154,0.000333,0.263303,21,16588.10128,921.561182,789.909585,145.041921,4,0
0,0,14,14,15,23,38,89,70,159,0.000333,0.27814,21,17522.82997,973.490554,834.420475,162.645284,4,0
0,0,14,14,14,22,36,89,69,158,0.000333,0.272283,21,17153.81116,952.989509,816.84815,151.410465,4,0
0,0,14,14,14,18,32,91,69,160,0.000333,0.266667,21,16800,933.333333,800,128.361619,4,0
0,0,14,14,15,24,39,93,72,165,0.000333,0.290697,21,18313.91869,1017.439927,872.091366,168.642459,4,0
0,0,14,14,14,23,37,93,71,164,0.000333,0.284783,21,17941.35739,996.742077,854.350352,157.344894,4,0
0,0,14,14,14,23,37,90,71,161,0.000333,0.279574,21,17613.16183,978.508991,838.721992,157.344894,4,0
0,0,14,14,14,22,36,90,70,160,0.000333,0.275729,21,17370.94801,965.052667,827.188,151.410465,4,0
0,0,14,14,14,20,34,90,69,159,0.000333,0.269636,21,16987.03843,943.724357,808.906592,139.741531,4,0
0,0,14,14,15,24,39,93,72,165,0.000333,0.290697,21,18313.91869,1017.439927,872.091366,168.642459,4,0
0,0,14,14,14,23,37,93,71,164,0.000333,0.284783,21,17941.35739,996.742077,854.350352,157.344894,4,0
0,0,14,14,15,24,39,93,72,165,0.000333,0.290697,21,18313.91869,1017.439927,872.091366,168.642459,4,0
0,0,14,14,14,23,37,93,71,164,0.000333,0.284783,21,17941.35739,996.742077,854.350352,157.344894,4,0
0,0,14,14,14,23,37,90,71,161,0.000333,0.279574,21,17613.16183,978.508991,838.721992,157.344894,4,0
0,0,14,14,14,22,36,90,70,160,0.000333,0.275729,21,17370.94801,965.052667,827.188,151.410465,4,0
0,0,19,19,23,26,49,128,107,235,0.000333,0.439819,44,58056.09979,3225.338877,1319.456813,226.253358,22,0
0,0,16,16,22,21,43,88,79,167,0.000333,0.302062,33,29904.14506,1661.341392,906.186214,190.346161,11,0
0,0,17,17,22,25,47,119,98,217,0.000333,0.401782,33,39776.41077,2209.800598,1205.345781,214.2039,20,0
0,0,24,24,24,28,52,160,125,285,0.000333,0.541542,48,77982.01534,4332.334186,1624.62532,244.645038,22,0
0,0,20,20,22,27,49,147,113,260,0.000333,0.486608,44,64232.28062,3568.460034,1459.824559,226.489458,19,0
0,0,49,49,23,35,58,259,199,458,0.000333,0.894318,55,147562.5413,8197.918959,2682.955296,283.566831,23,0
0,0,33,33,20,33,53,188,148,336,0.000333,0.641527,40,76983.25091,4276.847273,1924.581273,252.903568,17,0
0,0,32,32,22,33,55,179,141,320,0.000333,0.616678,44,81401.54477,4522.308043,1850.035108,264.572502,14,0
0,0,32,32,22,33,55,176,138,314,0.000333,0.605116,44,79875.2658,4437.514767,1815.34695,264.572502,15,0
0,0,32,32,22,33,55,179,141,320,0.000333,0.616678,44,81401.54477,4522.308043,1850.035108,264.572502,14,0
0,0,37,37,24,34,58,223,164,387,0.000333,0.75568,48,108817.855,6045.436387,2267.038645,283.012837,19,0
0,0,32,32,22,34,56,182,142,324,0.000333,0.627194,44,82789.65177,4599.425098,1881.582995,271.081232,16,0
0,0,34,34,24,34,58,206,156,362,0.000333,0.706863,48,101788.2778,5654.904321,2120.58912,283.012837,17,0
0,0,44,44,27,42,69,280,221,501,0.000333,1.020124,65,198924.0989,11051.33883,3060.370753,354.859294,35,0
0,0,44,44,20,34,54,231,175,406,0.000333,0.778828,50,116824.2163,6490.234239,2336.484326,259.412299,23,0
0,0,61,61,23,37,60,298,227,525,0.000333,1.033706,66,204673.7591,11370.7644,3101.117563,296.7917,29,0
0,0,44,44,24,51,75,250,202,452,0.000333,0.938475,36,101355.3377,5630.852096,2815.426048,399.332792,20,0
0,0,36,36,22,34,56,194,156,350,0.000333,0.677525,44,89433.2658,4968.514767,2032.574223,271.081232,14,0
0,0,35,35,22,34,56,190,153,343,0.000333,0.663974,44,87644.60048,4869.144471,1991.922738,271.081232,14,0
0,0,35,35,22,33,55,190,153,343,0.000333,0.661002,44,87252.2808,4847.348933,1983.006382,264.572502,14,0
0,0,35,35,22,33,55,189,152,341,0.000333,0.657148,44,86743.52114,4819.084508,1971.443662,264.572502,14,0
0,0,44,44,24,51,75,250,202,452,0.000333,0.938475,36,101355.3377,5630.852096,2815.426048,399.332792,20,0
0,0,35,35,22,33,55,189,152,341,0.000333,0.657148,44,86743.52114,4819.084508,1971.443662,264.572502,14,0
0,0,36,36,22,34,56,194,156,350,0.000333,0.677525,44,89433.2658,4968.514767,2032.574223,271.081232,14,0
0,0,34,34,20,32,52,182,148,330,0.000333,0.627048,40,75245.80428,4180.32246,1881.145107,246.438562,14,0
0,0,43,43,23,50,73,243,198,441,0.000333,0.909904,33,90080.51681,5004.473156,2729.71263,386.234734,20,0
0,0,34,34,20,32,52,182,148,330,0.000333,0.627048,40,75245.80428,4180.32246,1881.145107,246.438562,14,0
0,0,35,35,22,33,55,187,152,339,0.000333,0.653294,44,86234.76149,4790.820083,1959.880943,264.572502,14,0
0,0,43,43,23,51,74,244,199,443,0.000333,0.916929,33,90775.99875,5043.111042,2750.787841,393.335617,20,0
0,0,35,35,22,34,56,188,153,341,0.000333,0.660103,44,87133.55325,4840.752958,1980.308028,271.081232,14,0
0,0,34,34,21,34,55,184,150,334,0.000333,0.643658,40,77238.96577,4291.053654,1930.974144,265.212402,14,0
0,0,34,34,21,33,54,184,150,334,0.000333,0.640711,40,76885.29703,4271.40539,1922.132426,258.703672,14,0
0,0,61,61,24,41,65,306,238,544,0.000333,1.092056,60,196570.0854,10920.5603,3276.16809,329.698732,25,0
0,0,31,31,20,33,53,172,135,307,0.000333,0.586157,40,70338.86318,3907.714621,1758.47158,252.903568,17,0
0,0,30,30,22,33,55,163,128,291,0.000333,0.560792,33,55518.39733,3084.355407,1682.375677,264.572502,14,0
0,0,30,30,22,33,55,160,125,285,0.000333,0.549229,33,54373.68811,3020.76045,1647.687518,264.572502,15,0
0,0,30,30,22,33,55,163,128,291,0.000333,0.560792,33,55518.39733,3084.355407,1682.375677,264.572502,14,0
0,0,35,35,24,34,58,207,151,358,0.000333,0.699052,48,100663.5454,5592.41919,2097.157196,283.012837,19,0
0,0,30,30,22,34,56,166,129,295,0.000333,0.571057,33,56534.60017,3140.81112,1713.169702,271.081232,16,0
0,0,32,32,24,34,58,190,143,333,0.000333,0.650236,48,93633.96823,5201.887124,1950.707671,283.012837,17,0
0,0,42,42,27,42,69,264,208,472,0.000333,0.961075,52,149927.6243,8329.312459,2883.223544,354.859294,35,0
0,0,42,42,20,34,54,215,162,377,0.000333,0.723198,40,86783.70353,4821.316863,2169.592588,259.412299,23,0
0,0,59,59,23,37,60,282,214,496,0.000333,0.976606,55,161139.9754,8952.220858,2929.817735,296.7917,29,0
0,0,42,42,24,51,75,234,189,423,0.000333,0.878263,36,94852.45102,5269.580612,2634.790306,399.332792,20,0
0,0,34,34,22,34,56,178,143,321,0.000333,0.621387,44,82023.08092,4556.837829,1864.16093,271.081232,14,0
0,0,33,33,22,34,56,174,140,314,0.000333,0.607836,44,80234.4156,4457.467534,1823.509446,271.081232,14,0
0,0,33,33,22,33,55,174,140,314,0.000333,0.605116,44,79875.2658,4437.514767,1815.34695,264.572502,14,0
0,0,33,33,22,33,55,173,139,312,0.000333,0.601261,44,79366.50615,4409.250342,1803.784231,264.572502,14,0
0,0,42,42,24,51,75,234,189,423,0.000333,0.878263,36,94852.45102,5269.580612,2634.790306,399.332792,20,0
0,0,33,33,22,33,55,173,139,312,0.000333,0.601261,44,79366.50615,4409.250342,1803.784231,264.572502,14,0
0,0,34,34,22,34,56,178,143,321,0.000333,0.621387,44,82023.08092,4556.837829,1864.16093,271.081232,14,0
0,0,32,32,20,32,52,166,135,301,0.000333,0.571944,40,68633.29421,3812.960789,1715.832355,246.438562,14,0
0,0,41,41,23,50,73,227,185,412,0.000333,0.850069,33,84156.8547,4675.380817,2550.207718,386.234734,20,0
0,0,32,32,20,32,52,166,135,301,0.000333,0.571944,40,68633.29421,3812.960789,1715.832355,246.438562,14,0
0,0,33,33,22,33,55,171,139,310,0.000333,0.597407,44,78857.74649,4380.985916,1792.221511,264.572502,14,0
0,0,41,41,23,51,74,228,186,414,0.000333,0.856905,33,84833.55188,4712.975105,2570.713693,393.335617,20,0
0,0,33,33,22,34,56,172,140,312,0.000333,0.603965,44,79723.36837,4429.076021,1811.894736,271.081232,14,0
0,0,32,32,21,34,55,168,137,305,0.000333,0.587772,40,70532.58851,3918.477139,1763.314713,265.212402,14,0
0,0,32,32,21,33,54,168,137,305,0.000333,0.58508,40,70209.62753,3900.534863,1755.240688,258.703672,14,0
0,0,4,4,9,11,20,35,23,58,0.000333,0.083557,8,2005.374636,111.409702,250.67183,66.583073,1,0
0,0,23,23,17,22,39,104,81,185,0.000333,0.325933,24,23467.18585,1303.732547,977.79941,167.594364,11,0
0,0,75,75,25,44,69,366,279,645,0.000333,1.313333,72,283679.8758,15759.9931,3939.998275,356.311396,31,0
0,0,61,61,22,42,64,310,236,546,0.000333,1.092,55,180180,10010,3276,324.584827,25,0
0,0,59,59,22,42,64,297,225,522,0.000333,1.044,55,172260,9570,3132,324.584827,25,0
0,0,27,27,19,29,48,155,125,280,0.000333,0.521263,36,56296.42201,3127.579,1563.7895,221.592072,13,0
0,0,48,48,24,40,64,250,198,448,0.000333,0.896,48,129024,7168,2688,322.916224,22,0
0,0,32,32,19,35,54,179,147,326,0.000333,0.625364,36,67539.35973,3752.186651,1876.093326,260.235528,16,0
0,0,41,41,26,42,68,261,208,469,0.000333,0.951673,52,148461.0438,8247.835765,2855.020073,348.688764,34,0
0,0,29,29,19,30,49,160,127,287,0.000333,0.537141,36,58011.18211,3222.843451,1611.421725,227.917341,14,0
0,0,26,26,16,36,52,197,152,349,0.000333,0.663151,32,63662.51077,3536.806154,1989.453462,250.1173,6,0
0,0,23,23,17,37,54,209,155,364,0.000333,0.69826,32,67032.92963,3724.051646,2094.779051,262.236643,5,0
0,0,24,24,15,28,43,115,92,207,0.000333,0.374412,21,23587.97289,1310.442938,1123.236804,193.209297,6,0
0,0,22,22,15,27,42,110,86,196,0.000333,0.352298,21,22194.77851,1233.043251,1056.894215,186.985321,6,0
0,0,21,21,15,27,42,109,84,193,0.000333,0.346906,21,21855.06252,1214.17014,1040.717263,186.985321,6,0
0,0,19,19,15,25,40,107,79,186,0.000333,0.32996,21,20787.45114,1154.858397,989.878626,174.699764,6,0
0,0,24,24,21,31,52,135,100,235,0.000333,0.446534,30,40188.10001,2232.672223,1339.603334,245.818752,9,0
0,0,22,22,20,31,51,125,94,219,0.000333,0.414087,30,37267.8345,2070.43525,1242.26115,240.018648,8,0
0,0,77,77,29,53,82,503,314,817,0.000333,1.731373,70,363588.3991,20199.35551,5194.119988,444.461233,30,0
0,0,55,55,28,49,77,354,228,582,0.000333,1.215757,56,204247.1069,11347.0615,3647.269767,409.72672,20,0
0,0,41,41,22,40,62,274,172,446,0.000333,0.885191,44,116845.1484,6491.397133,2655.571554,310.984619,16,0
0,0,13,13,19,15,34,77,46,123,0.000333,0.208586,27,16895.4641,938.636894,625.757929,139.313982,5,0
0,0,18,18,15,25,40,103,57,160,0.000333,0.283836,14,11921.11893,662.284385,851.508495,174.699764,7,0
0,0,18,18,15,25,40,104,57,161,0.000333,0.28561,14,11995.62593,666.423663,856.830423,174.699764,7,0
0,0,18,18,15,25,40,103,57,160,0.000333,0.283836,14,11921.11893,662.284385,851.508495,174.699764,7,0
0,0,18,18,15,25,40,104,57,161,0.000333,0.28561,14,11995.62593,666.423663,856.830423,174.699764,7,0
0,0,13,13,17,17,34,82,47,129,0.000333,0.218761,16,10500.5233,583.362406,656.282707,138.973737,2,0
0,0,41,41,30,58,88,291,187,478,0.000333,1.029203,45,138942.3741,7719.020784,3087.608314,486.969616,21,0
